"siHIF1_hyp_1"	"siHIF1_hyp_2"	"siNPM_hyp_1"	"siNPM_hyp_2"	"wtNT_hyp-1"	"wtNT_hyp-2"	"wtNT_norm_1"	"wtNT_norm_2"	"siNPM_norm_1"	"siNPM_norm_2"
"ENSG00000120008"	2.839887845271	6.72051641538063	18.9004715673176	23.9485240506548	5.71277265066339	5.67464034623774	28.2127450259667	16.2344662497358	20.9519077985226	21.2419493885467
"ENSG00000107669"	7.57303425405599	8.64066396263224	4.72511789182939	5.74764577215715	3.80851510044226	4.72886695519812	6.8099729373023	7.63974882340509	7.61887556309912	1.9310863080497
"ENSG00000107672"	22.719102762168	21.1216230197677	24.5706130375129	25.8644059747072	26.6596057030958	34.0478420774264	46.6969572843587	41.0636499258024	58.0939261686308	59.8636755495406
"ENSG00000138162"	31.238766297981	23.0417705670193	5.67014147019527	12.4532325063405	19.9947042773219	16.0781476476736	23.3484786421793	28.6490580877691	25.7137050254595	22.2074925425715
"ENSG00000107679"	24.612361325682	31.6824345296515	34.0208488211716	51.7288119494144	35.2287646790909	44.4513493788623	12.6470925978471	14.3245290438845	12.3806727900361	21.2419493885467
"ENSG00000166033"	17.985956353383	24.9619181142709	24.5706130375129	33.5279336709167	19.0425755022113	29.3189751222283	38.9141310702989	36.2888069111742	36.1896589247208	35.7250966989194
"ENSG00000213185"	32.185395579738	21.1216230197677	34.9658723995375	21.0747011645762	39.0372797795332	25.5358815580698	25.2941851956943	12.4145918380333	11.4283133446487	6.75880207817394
"ENSG00000095574"	8.51966353581299	4.80036886812902	9.45023578365879	5.74764577215715	8.56915897599509	5.67464034623774	3.89141310702989	5.72981161755382	2.85707833616217	4.82771577012424
"ENSG00000196177"	9.46629281756999	8.64066396263224	10.3952593620247	9.57940962026192	9.52128775110566	10.4035073014359	6.8099729373023	18.1444034555871	7.61887556309912	17.3797767724473
"ENSG00000154473"	327.533731487922	286.10198454049	245.706130375129	239.485240506548	272.308829681622	282.786243920847	181.923562753647	190.038751982202	136.187400690397	153.521361489951
"ENSG00000065154"	24.612361325682	16.3212541516387	11.3402829403905	8.62146865823572	14.2819316266585	11.3492806924755	17.5113589816345	16.2344662497358	12.3806727900361	17.3797767724473
"ENSG00000258539"	19.879214916897	10.5608115098838	9.45023578365879	9.57940962026192	6.66490142577396	9.45773391039623	21.4027720886644	12.4145918380333	11.4283133446487	11.5865178482982
"ENSG00000189319"	6.62640497229899	6.72051641538063	17.0104244105858	1.91588192405238	6.66490142577396	9.45773391039623	8.75567949081725	18.1444034555871	16.1901105715856	9.65543154024848
"ENSG00000203791"	21.772473480411	14.4011066043871	9.45023578365879	16.2849963544453	10.4734165262162	12.2950540835151	21.4027720886644	18.1444034555871	14.2853916808108	11.5865178482982
"ENSG00000165660"	8.51966353581299	9.60073773625804	11.3402829403905	26.8223469367334	10.4734165262162	11.3492806924755	8.75567949081725	8.59471742633073	7.61887556309912	7.72434523219879
"ENSG00000019995"	17.985956353383	24.0018443406451	19.8454951456835	22.9905830886286	20.9468330524324	19.8612412118321	6.8099729373023	12.4145918380333	2.85707833616217	1.9310863080497
"ENSG00000175029"	92.7696696121859	91.2070084944514	71.8217919558068	96.7520371646454	57.1277265066339	75.6618712831699	44.7512507308437	46.7934615433562	76.1887556309912	64.6913913196648
"ENSG00000107938"	13.252809944598	10.5608115098838	12.2853065187564	19.1588192405238	15.234060401769	19.8612412118321	10.7013860443322	10.504654632182	11.4283133446487	9.65543154024848
"ENSG00000188690"	13.252809944598	9.60073773625804	12.2853065187564	11.4952915443143	6.66490142577396	5.67464034623774	1.94570655351494	8.59471742633073	7.61887556309912	9.65543154024848
"ENSG00000107949"	29.345507734467	34.562655850529	26.4606601942446	20.11676020255	27.6117344782064	25.5358815580698	44.7512507308437	30.5589952936204	20.9519077985226	37.6561830069691
"ENSG00000089876"	11.359551381084	12.4809590571355	37.8009431346352	12.4532325063405	30.4681208035381	23.6443347759906	19.4570655351494	10.504654632182	6.66651611771173	24.1385788506212
"ENSG00000203780"	5.67977569054199	2.88022132087741	4.72511789182939	3.83176384810477	6.66490142577396	6.62041373727736	1.94570655351494	7.63974882340509	2.85707833616217	6.75880207817394
"ENSG00000148773"	66.2640497229899	53.764131323045	74.6568626909044	28.7382288607857	72.361786908403	97.4146592770812	60.3169031589633	57.2981161755382	45.7132533785947	78.2089954760127
"ENSG00000108010"	48.2780933696069	41.2831722659096	37.8009431346352	43.1073432911786	39.9894085546438	38.7767090326246	78.8011154173552	57.2981161755382	69.5222395132794	84.0022544001618
"ENSG00000175470"	28.39887845271	32.6425083032773	42.5260610264646	39.2755794430739	26.6596057030958	33.1020686863868	14.5927991513621	12.4145918380333	20.9519077985226	14.4831473103727
"ENSG00000176171"	91.8230403304289	109.448410193342	1227.58562829728	2177.39980668553	1048.29378139673	1293.8179989422	76.8554088638403	64.9378649989433	77.1411150763786	56.9670460874661
"ENSG00000165752"	6.62640497229899	12.4809590571355	23.625589459147	24.906465012681	31.4202495786487	23.6443347759906	28.2127450259667	36.2888069111742	40.9514561516578	28.9662946207455
"ENSG00000148814"	17.039327071626	28.8022132087741	15.1203772538541	30.6541107848381	16.1861891768796	13.2408274745547	1.94570655351494	14.3245290438845	2.85707833616217	7.72434523219879
"ENSG00000171813"	21.772473480411	20.1615492461419	16.0654008322199	22.0326421266024	8.56915897599509	10.4035073014359	42.8055441773288	32.4689324994716	17.142470016973	9.65543154024848
"ENSG00000068383"	26.505619889196	23.0417705670193	16.0654008322199	19.1588192405238	17.1383179519902	17.0239210387132	35.9955712400265	59.2080533813895	50.4750506055316	52.1393303173418
"ENSG00000130640"	22.719102762168	22.0816967933935	15.1203772538541	21.0747011645762	20.9468330524324	16.0781476476736	17.5113589816345	21.9642778672896	28.5707833616217	19.310863080497
"ENSG00000198546"	20.825844198654	24.0018443406451	54.811367545221	45.023225215231	39.0372797795332	38.7767090326246	25.2941851956943	34.3788697053229	31.4278616977839	28.0007514667206
"ENSG00000148803"	7.57303425405599	7.68059018900643	9.45023578365879	7.66352769620953	3.80851510044226	4.72886695519812	10.7013860443322	10.504654632182	6.66651611771173	7.72434523219879
"ENSG00000127884"	75.7303425405599	96.9674511362062	98.2824521500514	116.868797367195	77.1224307839558	77.5534180652491	128.416632531986	150.885039262251	189.519529632091	134.210498409454
"ENSG00000254536"	22.719102762168	23.0417705670193	22.6805658807811	10.5373505822881	13.3298028515479	13.2408274745547	25.2941851956943	12.4145918380333	17.142470016973	12.552061002323
"ENSG00000148824"	27.452249170953	36.4828033977806	30.2407545077081	18.2008782784976	20.9468330524324	23.6443347759906	35.9955712400265	21.9642778672896	26.6660644708469	21.2419493885467
"ENSG00000230724"	13.252809944598	17.2813279252645	15.1203772538541	11.4952915443143	23.8032193777641	14.1866008655943	12.6470925978471	10.504654632182	7.61887556309912	7.72434523219879
"ENSG00000177951"	7.57303425405599	7.68059018900643	6.61516504856115	5.74764577215715	7.61703020088452	10.4035073014359	17.5113589816345	18.1444034555871	4.76179722693695	9.65543154024848
"ENSG00000232495"	6.62640497229899	4.80036886812902	3.78009431346352	3.83176384810477	7.61703020088452	7.56618712831699	10.7013860443322	12.4145918380333	1.90471889077478	2.89662946207455
"ENSG00000177963"	36.918541988523	20.1615492461419	17.0104244105858	57.4764577215715	17.1383179519902	20.8070146028717	25.2941851956943	20.0543406614384	11.4283133446487	32.8284672368449
"ENSG00000185627"	28.39887845271	30.7223607560257	32.1308016644399	26.8223469367334	30.4681208035381	29.3189751222283	108.959566996837	39.1537127199511	45.7132533785947	55.0359597794164
"ENSG00000142102"	0.946629281756999	3.84029509450322	4.72511789182939	1.91588192405238	3.80851510044226	9.45773391039623	3.89141310702989	7.63974882340509	11.4283133446487	9.65543154024848
"ENSG00000185201"	118.328660219625	152.651730006503	152.148796116907	272.055233215438	171.383179519902	177.805397515449	369.684245167839	140.380384630069	302.85030363319	231.730356965964
"ENSG00000185885"	27.452249170953	14.4011066043871	52.9213203884892	95.7940962026192	58.0798552817445	50.1259897251	57.3983433286908	28.6490580877691	50.4750506055316	42.4838987770933
"ENSG00000142089"	295.348335908184	263.06021397347	298.627450763618	591.04957357016	386.56428269489	331.020686863868	462.105306459799	281.715737863063	395.229169835767	351.457708065045
"ENSG00000182272"	13.252809944598	2.88022132087741	4.72511789182939	3.83176384810477	1.90425755022113	4.72886695519812	6.8099729373023	5.72981161755382	9.5235944538739	1.9310863080497
"ENSG00000184363"	20.825844198654	30.7223607560257	32.1308016644399	20.11676020255	20.9468330524324	22.698561384951	42.8055441773288	34.3788697053229	30.4755022523965	28.9662946207455
"ENSG00000185187"	7.57303425405599	10.5608115098838	3.78009431346352	10.5373505822881	6.66490142577396	6.62041373727736	8.75567949081725	10.504654632182	12.3806727900361	6.75880207817394
"ENSG00000174915"	6.62640497229899	2.88022132087741	2.83507073509764	4.78970481013096	9.52128775110566	2.83732017311887	6.8099729373023	7.63974882340509	11.4283133446487	7.72434523219879
"ENSG00000023191"	86.1432646398869	113.288705287845	91.6672871014903	164.765845468505	101.877778936831	100.2519794502	68.099729373023	107.911452130597	117.140211782649	133.244955255429
"ENSG00000174775"	5.67977569054199	6.72051641538063	12.2853065187564	9.57940962026192	6.66490142577396	2.83732017311887	3.89141310702989	3.81987441170255	6.66651611771173	2.89662946207455
"ENSG00000099849"	5.67977569054199	6.72051641538063	9.45023578365879	5.74764577215715	7.61703020088452	10.4035073014359	8.75567949081725	5.72981161755382	11.4283133446487	12.552061002323
"ENSG00000070047"	11.359551381084	21.1216230197677	7.56018862692703	19.1588192405238	13.3298028515479	10.4035073014359	17.5113589816345	20.0543406614384	23.8089861346847	14.4831473103727
"ENSG00000177030"	5.67977569054199	9.60073773625804	13.2303300971223	13.4111734683667	10.4734165262162	14.1866008655943	28.2127450259667	24.8291836760666	14.2853916808108	19.310863080497
"ENSG00000177106"	16.092697789869	10.5608115098838	15.1203772538541	6.70558673418334	19.0425755022113	19.8612412118321	42.8055441773288	38.1987441170255	34.284940033946	40.5528124690436
"ENSG00000177042"	9.46629281756999	6.72051641538063	4.72511789182939	9.57940962026192	8.56915897599509	4.72886695519812	1.94570655351494	1.90993720585127	1.90471889077478	2.89662946207455
"ENSG00000177156"	105.075850275027	110.408483966968	65.2066269072456	62.2661625317025	96.1650062861671	84.1738318025265	278.236037152637	236.832213525558	302.85030363319	262.627737894759
"ENSG00000177225"	17.985956353383	18.2414016988903	14.1753536754882	17.2429373164714	17.1383179519902	12.2950540835151	12.6470925978471	12.4145918380333	17.142470016973	26.0696651586709
"ENSG00000255284"	1.893258563514	0.960073773625804	2.83507073509764	2.87382288607857	6.66490142577396	5.67464034623774	10.7013860443322	3.81987441170255	4.76179722693695	7.72434523219879
"ENSG00000177542"	6.62640497229899	9.60073773625804	14.1753536754882	4.78970481013096	10.4734165262162	8.51196051935661	3.89141310702989	12.4145918380333	4.76179722693695	2.89662946207455
"ENSG00000177600"	847.233207172514	786.300420599534	881.706998615365	909.085972962856	744.564702136462	650.692093035261	835.680964734668	805.038532266312	992.35854209366	896.989590089084
"ENSG00000177666"	45.4382055243359	48.0036886812902	50.0862496533916	42.1494023291524	41.8936661048649	37.8309356415849	17.5113589816345	24.8291836760666	21.90426724391	2.89662946207455
"ENSG00000177697"	19.879214916897	19.2014754725161	11.3402829403905	19.1588192405238	20.9468330524324	17.0239210387132	25.2941851956943	14.3245290438845	12.3806727900361	9.65543154024848
"ENSG00000177700"	47.3314640878499	36.4828033977806	34.9658723995375	21.0747011645762	41.8936661048649	32.1562952953472	53.506930221661	59.2080533813895	52.3797694963064	61.7947618575903
"ENSG00000214063"	5.67977569054199	15.3611803780129	12.2853065187564	8.62146865823572	11.4255453013268	12.2950540835151	8.75567949081725	5.72981161755382	11.4283133446487	16.4142336184224
"ENSG00000177830"	33.132024861495	35.5227296241548	23.625589459147	24.906465012681	40.9415373297543	20.8070146028717	83.6653818011426	118.416106762779	105.711898438	79.1745386300376
"ENSG00000183020"	20.825844198654	24.0018443406451	17.0104244105858	13.4111734683667	24.7553481528747	15.132374256634	40.8598376238138	36.2888069111742	30.4755022523965	66.6224776277145
"ENSG00000078902"	14.199439226355	17.2813279252645	13.2303300971223	30.6541107848381	14.2819316266585	14.1866008655943	10.7013860443322	3.81987441170255	14.2853916808108	12.552061002323
"ENSG00000182208"	18.93258563514	11.5208852835097	8.50521220529291	14.3691144303929	6.66490142577396	11.3492806924755	8.75567949081725	7.63974882340509	9.5235944538739	2.89662946207455
"ENSG00000117984"	177.966304970316	161.292393969135	127.578183079394	72.8035131139906	121.872483214152	81.3365116294076	94.3667678454748	83.0822684545304	98.0930228749011	100.416488018584
"ENSG00000214026"	1.893258563514	2.88022132087741	4.72511789182939	2.87382288607857	4.76064387555283	1.89154678207925	6.8099729373023	5.72981161755382	6.66651611771173	1.9310863080497
"ENSG00000236264"	5.67977569054199	6.72051641538063	4.72511789182939	3.83176384810477	4.76064387555283	2.83732017311887	10.7013860443322	7.63974882340509	6.66651611771173	6.75880207817394
"ENSG00000110651"	32.185395579738	30.7223607560257	26.4606601942446	42.1494023291524	37.1330222293121	40.6682558147038	12.6470925978471	18.1444034555871	30.4755022523965	22.2074925425715
"ENSG00000184281"	30.292137016224	40.3230984922838	31.185778086074	26.8223469367334	30.4681208035381	21.7527879939113	64.2083162659931	46.7934615433562	31.4278616977839	38.6217261609939
"ENSG00000129757"	239.497208284521	216.976672839432	229.640729542909	169.555550278636	145.675702591917	172.130757169211	55.4526367751759	36.2888069111742	52.3797694963064	40.5528124690436
"ENSG00000181649"	673.053419329226	877.507429093985	848.631173372559	757.731300962718	771.224307839558	849.304505153582	389.141310702989	330.41913661227	263.803566372307	234.626986428038
"ENSG00000205531"	572.710715462984	534.761091909573	561.344005549332	376.470798076293	406.558986972212	442.621947006544	683.915853560503	1234.77440358285	1434.25332475341	1245.55066869205
"ENSG00000110619"	72.8904546952889	76.8059018900643	73.7118391125386	133.153793721641	66.6490142577396	63.3668171996548	46.6969572843587	24.8291836760666	52.3797694963064	40.5528124690436
"ENSG00000021762"	1.893258563514	3.84029509450322	4.72511789182939	4.78970481013096	1.90425755022113	3.78309356415849	34.0498646865115	20.0543406614384	11.4283133446487	11.5865178482982
"ENSG00000005801"	7.57303425405599	4.80036886812902	7.56018862692703	8.62146865823572	6.66490142577396	4.72886695519812	8.75567949081725	3.81987441170255	4.76179722693695	7.72434523219879
"ENSG00000255367"	438.28935745349	393.63024718658	423.370563107914	245.232886278705	305.633336810492	303.593258523719	258.778971617488	232.05737051093	191.424248522865	203.729605499243
"ENSG00000110713"	106.022479556784	94.0872298153288	85.0521220529291	64.1820444557548	92.3564911857249	98.3604326681208	38.9141310702989	69.7127080135715	38.0943778154956	59.8636755495406
"ENSG00000148985"	30.292137016224	37.4428771714064	15.1203772538541	24.906465012681	13.3298028515479	22.698561384951	8.75567949081725	12.4145918380333	25.7137050254595	32.8284672368449
"ENSG00000177105"	63.4241618777189	45.1234673604128	51.0312732317575	66.0979263798072	53.3192114061917	52.9633098982189	49.6155171146311	39.1537127199511	40.9514561516578	28.9662946207455
"ENSG00000167323"	12.306180662841	23.0417705670193	11.3402829403905	6.70558673418334	11.4255453013268	11.3492806924755	25.2941851956943	22.9192464702153	25.7137050254595	33.7940103908697
"ENSG00000167325"	220.564622649381	228.497558122941	175.774385576053	109.205269670986	179.000209720786	200.5039589004	214.027720886644	248.291836760666	257.137050254595	270.352083126958
"ENSG00000132109"	20.825844198654	22.0816967933935	15.1203772538541	18.2008782784976	27.6117344782064	30.2647485132679	3.89141310702989	8.59471742633073	9.5235944538739	4.82771577012424
"ENSG00000051009"	17.039327071626	14.4011066043871	8.50521220529291	8.62146865823572	7.61703020088452	10.4035073014359	3.89141310702989	20.0543406614384	12.3806727900361	4.82771577012424
"ENSG00000170955"	40.7050591155509	39.363024718658	68.0416976423433	30.6541107848381	76.1703020088453	76.6076446742095	42.8055441773288	26.7391208819178	26.6660644708469	26.0696651586709
"ENSG00000166311"	21.772473480411	14.4011066043871	9.45023578365879	10.5373505822881	16.1861891768796	14.1866008655943	38.9141310702989	48.7033987492075	12.3806727900361	28.0007514667206
"ENSG00000132254"	19.879214916897	6.72051641538063	10.3952593620247	17.2429373164714	13.3298028515479	11.3492806924755	10.7013860443322	16.2344662497358	16.1901105715856	16.4142336184224
"ENSG00000132286"	38.8118005520369	22.0816967933935	32.1308016644399	20.11676020255	30.4681208035381	30.2647485132679	14.5927991513621	21.9642778672896	7.61887556309912	26.0696651586709
"ENSG00000132275"	17.039327071626	17.2813279252645	13.2303300971223	13.4111734683667	15.234060401769	10.4035073014359	8.75567949081725	5.72981161755382	11.4283133446487	6.75880207817394
"ENSG00000166333"	53.9578690601489	34.562655850529	37.8009431346352	31.6120517468643	34.2766359039804	30.2647485132679	25.2941851956943	21.9642778672896	47.6179722693695	28.0007514667206
"ENSG00000166337"	123.06180662841	84.4864920790708	97.3374285716855	141.775262379876	110.446937912826	80.390738238368	40.8598376238138	39.1537127199511	76.1887556309912	33.7940103908697
"ENSG00000166340"	56.7977569054199	33.6025820769032	50.0862496533916	65.139985417781	71.4096581332924	56.7464034623774	42.8055441773288	18.1444034555871	57.1415667232434	42.4838987770933
"ENSG00000158042"	128.741582318952	79.6861232109418	176.719409154419	109.205269670986	150.436346467469	133.354048136587	100.20388750602	89.7670486750098	67.6175206225047	76.277909167963
"ENSG00000149054"	2.839887845271	3.84029509450322	4.72511789182939	4.78970481013096	7.61703020088452	14.1866008655943	3.89141310702989	1.90993720585127	6.66651611771173	11.5865178482982
"ENSG00000175390"	504.55340717648	317.784419070141	312.802804439106	256.728177823019	320.867397212261	302.647485132679	607.060444696662	391.537127199511	404.752764289641	387.182804763964
"ENSG00000166441"	8070.96125626017	6695.55449726636	7774.70897921609	9042.00474056522	8000.73809725408	7326.90646038396	17515.2503947415	18627.6175686675	18735.7673691061	15512.4163125632
"ENSG00000166444"	14.199439226355	7.68059018900643	4.72511789182939	4.78970481013096	6.66490142577396	6.62041373727736	12.6470925978471	14.3245290438845	11.4283133446487	9.65543154024848
"ENSG00000166452"	112.648884529083	82.5663445318192	51.0312732317575	34.4858746329429	72.361786908403	63.3668171996548	78.8011154173552	48.7033987492075	77.1411150763786	30.8973809287952
"ENSG00000175348"	104.12922099327	79.6861232109418	46.3061553399281	45.9811661772572	56.1755977315234	50.1259897251	55.4526367751759	66.8478022047946	67.6175206225047	62.7603050116152
"ENSG00000184014"	10.412922099327	10.5608115098838	30.2407545077081	18.2008782784976	17.1383179519902	15.132374256634	32.1041581329966	18.1444034555871	21.90426724391	12.552061002323
"ENSG00000166471"	47.3314640878499	31.6824345296515	44.4161081831963	26.8223469367334	59.9841128319656	54.8548566802981	49.6155171146311	39.1537127199511	43.8085344878199	52.1393303173418
"ENSG00000205339"	85.1966353581299	96.9674511362062	84.1070984745632	70.8876311899382	110.446937912826	99.3062060591604	185.814975860677	140.380384630069	112.378414555712	152.555818335926
"ENSG00000166478"	13.252809944598	7.68059018900643	12.2853065187564	10.5373505822881	9.52128775110566	12.2950540835151	3.89141310702989	12.4145918380333	6.66651611771173	7.72434523219879
"ENSG00000166483"	25.558990607439	27.8421394351483	22.6805658807811	26.8223469367334	26.6596057030958	25.5358815580698	25.2941851956943	18.1444034555871	6.66651611771173	17.3797767724473
"ENSG00000239470"	3.786517127028	2.88022132087741	1.89004715673176	2.87382288607857	1.90425755022113	3.78309356415849	1.94570655351494	1.90993720585127	4.76179722693695	1.9310863080497
"ENSG00000133789"	28.39887845271	24.9619181142709	25.5156366158787	26.8223469367334	30.4681208035381	29.3189751222283	25.2941851956943	20.0543406614384	26.6660644708469	22.2074925425715
"ENSG00000246273"	16.092697789869	10.5608115098838	30.2407545077081	25.8644059747072	37.1330222293121	49.1802163340604	6.8099729373023	8.59471742633073	9.5235944538739	7.72434523219879
"ENSG00000133812"	5.67977569054199	9.60073773625804	11.3402829403905	12.4532325063405	5.71277265066339	8.51196051935661	23.3484786421793	12.4145918380333	7.61887556309912	19.310863080497
"ENSG00000148926"	302.92137016224	214.096451518554	459.281459085817	582.428104911924	899.761692479485	885.243894013087	51.561223668146	104.091577718894	99.9977417656759	90.7610564783358
"ENSG00000133805"	10.412922099327	8.64066396263224	7.56018862692703	8.62146865823572	12.3776740764374	14.1866008655943	3.89141310702989	1.90993720585127	4.76179722693695	2.89662946207455
"ENSG00000255823"	58.6910154689339	82.5663445318192	104.897617198613	102.499682936803	54.2713401813022	67.1499107638133	38.9141310702989	36.2888069111742	7.61887556309912	22.2074925425715
"ENSG00000110315"	25.558990607439	25.9219918878967	34.9658723995375	27.7802878987596	33.3245071288698	35.9393888595057	28.2127450259667	26.7391208819178	40.9514561516578	28.9662946207455
"ENSG00000133800"	1488.101230922	1473.71324251561	1694.42727601002	3494.56862947155	1576.7252515831	1913.29957007316	685.861560114018	782.119285796096	712.364865149767	810.090706226848
"ENSG00000198730"	32.185395579738	21.1216230197677	54.811367545221	23.9485240506548	45.7021812053071	34.0478420774264	19.4570655351494	8.59471742633073	14.2853916808108	14.4831473103727
"ENSG00000110321"	979.761306618494	1188.57133174875	874.146809988438	755.815419038665	871.197829226168	944.827617648584	1265.68211306147	2260.41068312498	2211.37863218952	1797.84135279427
"ENSG00000236287"	9.46629281756999	12.4809590571355	7.56018862692703	11.4952915443143	15.234060401769	17.0239210387132	14.5927991513621	24.8291836760666	31.4278616977839	14.4831473103727
"ENSG00000170242"	26.505619889196	37.4428771714064	27.4056837726105	25.8644059747072	18.0904467271007	22.698561384951	32.1041581329966	46.7934615433562	53.3321289416938	17.3797767724473
"ENSG00000197702"	34.078654143252	23.0417705670193	24.5706130375129	45.023225215231	13.3298028515479	18.9154678207925	23.3484786421793	36.2888069111742	33.3325805885586	37.6561830069691
"ENSG00000187079"	37.86517127028	24.9619181142709	24.5706130375129	41.1914613671262	40.9415373297543	34.0478420774264	38.9141310702989	64.9378649989433	57.1415667232434	83.036711246137
"ENSG00000251381"	19.879214916897	23.0417705670193	19.8454951456835	37.3596975190215	15.234060401769	18.9154678207925	32.1041581329966	28.6490580877691	53.3321289416938	21.2419493885467
"ENSG00000133794"	11.359551381084	13.4410328307613	4.72511789182939	7.66352769620953	16.1861891768796	14.1866008655943	6.8099729373023	5.72981161755382	12.3806727900361	17.3797767724473
"ENSG00000148925"	38.8118005520369	19.2014754725161	17.9554479889517	29.6961698228119	20.9468330524324	18.9154678207925	6.8099729373023	12.4145918380333	6.66651611771173	1.9310863080497
"ENSG00000197601"	53.9578690601489	39.363024718658	21.7355423024152	22.0326421266024	28.563863253317	33.1020686863868	35.9955712400265	41.0636499258024	62.8557233955677	61.7947618575903
"ENSG00000133818"	33.132024861495	29.7622869823999	26.4606601942446	44.0652842532048	26.6596057030958	17.0239210387132	34.0498646865115	28.6490580877691	21.90426724391	30.8973809287952
"ENSG00000129083"	81.4101182311019	77.7659756636902	74.6568626909044	83.3408636962787	77.1224307839558	69.0414575458925	91.4482080152024	46.7934615433562	62.8557233955677	69.5191070897891
"ENSG00000129084"	117.382030937868	99.8476724570837	137.973442441418	85.2567456203311	144.723573816806	152.269515957379	262.670384724517	316.094607568386	257.137050254595	299.318377747703
"ENSG00000256206"	116.435401656111	98.8875986834579	136.083395284687	84.2988046583049	142.819316266585	150.3779691753	260.724678171002	312.274733156683	254.279971918433	299.318377747703
"ENSG00000110696"	81.4101182311019	73.9256805691869	82.2170513178315	96.7520371646454	78.0745595590664	76.6076446742095	34.0498646865115	52.52327316091	50.4750506055316	38.6217261609939
"ENSG00000110700"	1188.96637788679	936.071929285159	898.717423025951	1109.29563402633	1069.24061444917	933.478336956108	1024.41450042562	688.532362709384	742.840367402164	812.987335688922
"ENSG00000011405"	26.505619889196	26.8820656615225	42.5260610264646	40.2335204051	43.797923655086	31.2105219043076	19.4570655351494	36.2888069111742	7.61887556309912	17.3797767724473
"ENSG00000070081"	55.8511276236629	32.6425083032773	39.6909902913669	36.4017565569953	44.7500524301966	24.5901081670302	12.6470925978471	12.4145918380333	21.90426724391	33.7940103908697
"ENSG00000197149"	212.044959113568	196.81512359329	172.939314840956	798.922762329844	170.431050744791	136.191368309706	115.769539934139	87.8571114691586	74.2840367402164	95.58877224846
"ENSG00000166788"	35.971912706766	6.72051641538063	10.3952593620247	23.9485240506548	9.52128775110566	14.1866008655943	10.7013860443322	1.90993720585127	12.3806727900361	35.7250966989194
"ENSG00000110768"	35.971912706766	36.4828033977806	40.6360138697328	42.1494023291524	36.1808934542015	34.0478420774264	46.6969572843587	16.2344662497358	23.8089861346847	26.0696651586709
"ENSG00000134333"	680.626453583282	598.125960968876	915.727847436537	1000.09036435534	1069.24061444917	1079.12743917621	465.996719566829	362.888069111742	230.470985783748	257.800022124635
"ENSG00000256006"	58.6910154689339	57.6044264175483	67.0966740639774	93.8782142785668	95.2128775110566	80.390738238368	38.9141310702989	21.9642778672896	25.7137050254595	17.3797767724473
"ENSG00000074319"	64.3707911594759	62.4047952856773	42.5260610264646	51.7288119494144	63.7926279324079	55.8006300713378	55.4526367751759	28.6490580877691	50.4750506055316	48.2771577012424
"ENSG00000151116"	11.359551381084	13.4410328307613	8.50521220529291	5.74764577215715	9.52128775110566	4.72886695519812	10.7013860443322	7.63974882340509	12.3806727900361	7.72434523219879
"ENSG00000179119"	32.185395579738	29.7622869823999	42.5260610264646	22.0326421266024	50.46282508086	42.559802596783	19.4570655351494	14.3245290438845	20.9519077985226	28.9662946207455
"ENSG00000166833"	31.238766297981	22.0816967933935	31.185778086074	49.812930025362	38.0851510044226	30.2647485132679	19.4570655351494	18.1444034555871	7.61887556309912	17.3797767724473
"ENSG00000109854"	62.4775325959619	37.4428771714064	61.4265325937821	48.8549890633358	46.6543099804177	57.692176853417	66.1540228195081	42.9735871316537	53.3321289416938	52.1393303173418
"ENSG00000185238"	12.306180662841	13.4410328307613	14.1753536754882	13.4111734683667	9.52128775110566	11.3492806924755	14.5927991513621	1.90993720585127	12.3806727900361	7.72434523219879
"ENSG00000165970"	547.151724855545	478.116739265651	567.959170597893	621.703684354998	781.697724365774	590.162596008725	282.127450259667	213.912967055343	205.709640203676	207.591778115342
"ENSG00000198168"	36.918541988523	23.0417705670193	23.625589459147	27.7802878987596	26.6596057030958	22.698561384951	14.5927991513621	20.0543406614384	11.4283133446487	12.552061002323
"ENSG00000169550"	4.73314640878499	4.80036886812902	4.72511789182939	6.70558673418334	6.66490142577396	9.45773391039623	3.89141310702989	18.1444034555871	6.66651611771173	14.4831473103727
"ENSG00000176971"	60.5842740324479	86.4066396263224	54.811367545221	26.8223469367334	39.0372797795332	53.9090832892585	57.3983433286908	87.8571114691586	42.8561750424325	42.4838987770933
"ENSG00000109881"	68.1573082865039	56.6443526439225	66.1516504856115	51.7288119494144	73.3139156835136	58.6379502444566	66.1540228195081	68.7577394106458	88.5694284210272	59.8636755495406
"ENSG00000205213"	17.985956353383	22.0816967933935	10.3952593620247	11.4952915443143	26.6596057030958	21.7527879939113	25.2941851956943	26.7391208819178	26.6660644708469	55.0359597794164
"ENSG00000148943"	29.345507734467	27.8421394351483	48.1962024966598	33.5279336709167	54.2713401813022	44.4513493788623	30.1584515794816	32.4689324994716	21.90426724391	40.5528124690436
"ENSG00000176697"	3.786517127028	6.72051641538063	5.67014147019527	4.78970481013096	1.90425755022113	2.83732017311887	14.5927991513621	8.59471742633073	9.5235944538739	6.75880207817394
"ENSG00000224411"	5.67977569054199	3.84029509450322	10.3952593620247	5.74764577215715	9.52128775110566	6.62041373727736	8.75567949081725	10.504654632182	11.4283133446487	14.4831473103727
"ENSG00000121621"	5.67977569054199	6.72051641538063	3.78009431346352	3.83176384810477	3.80851510044226	3.78309356415849	6.8099729373023	10.504654632182	6.66651611771173	4.82771577012424
